city,area,price,availability_365,date,event_count,avg_influence,total_influence
Manhattan,Hell's Kitchen,236.0,59,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,76.0,332,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,65.0,145,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,634.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,119.0,168,2025-11-10,0.0,0.0,0.0
Queens,Glendale,62.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,71.0,106,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,401.0,334,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,123.0,285,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,85.0,120,2025-11-10,0.0,0.0,0.0
Staten Island,St. George,236.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,356.0,0,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,110.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,230.0,309,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,327.0,199,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,200.0,308,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,371.0,159,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,329.0,156,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,85.0,132,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,63.0,204,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,90.0,152,2025-11-10,0.0,0.0,0.0
Staten Island,Todt Hill,1400.0,358,2025-11-10,0.0,0.0,0.0
Manhattan,Gramercy,118.0,73,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,98.0,270,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,93.0,330,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,236.0,212,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatlands,104.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,187.0,116,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect Heights,215.0,179,2025-11-10,3.0,0.82,2.46
Brooklyn,Bedford-Stuyvesant,177.0,65,2025-11-10,0.0,0.0,0.0
Manhattan,Tribeca,1057.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,185.0,158,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,186.0,158,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,3600.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,90.0,91,2025-11-10,0.0,0.0,0.0
Manhattan,Battery Park City,399.0,201,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,130.0,131,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,216.0,88,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,52.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,183.0,364,2025-11-10,4.0,0.74,2.96
Brooklyn,Bath Beach,284.0,227,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatlands,218.0,265,2025-11-10,5.0,0.31,1.55
Manhattan,Midtown,270.0,365,2025-11-10,4.0,0.71,2.84
Queens,Ozone Park,88.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,235.0,336,2025-11-10,0.0,0.0,0.0
Queens,Maspeth,76.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,120.0,288,2025-11-10,0.0,0.0,0.0
Queens,Flushing,98.0,215,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,152.0,136,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,391.0,327,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,352.0,258,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,250.0,177,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,322.0,100,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,148.0,180,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,165.0,265,2025-11-10,3.0,0.42,1.26
Brooklyn,East Flatbush,73.0,291,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,60.0,281,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,110.0,287,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,133.0,265,2025-11-10,0.0,0.0,0.0
Manhattan,Little Italy,350.0,358,2025-11-10,3.0,0.55,1.6500000000000001
Manhattan,Hell's Kitchen,227.0,298,2025-11-10,5.0,0.67,3.35
Brooklyn,DUMBO,252.0,214,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,200.0,76,2025-11-10,5.0,0.82,4.1
Brooklyn,Williamsburg,164.0,348,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,153.0,336,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,138.0,168,2025-11-10,0.0,0.0,0.0
Queens,Springfield Gardens,332.0,362,2025-11-10,3.0,0.57,1.71
Brooklyn,Crown Heights,94.0,11,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,657.0,315,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,90.0,211,2025-11-10,5.0,0.79,3.95
Queens,Long Island City,250.0,327,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,397.0,349,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,190.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,289.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,125.0,361,2025-11-10,5.0,0.77,3.85
Brooklyn,Greenpoint,246.0,282,2025-11-10,0.0,0.0,0.0
Brooklyn,Sea Gate,313.0,170,2025-11-10,0.0,0.0,0.0
Manhattan,Murray Hill,325.0,322,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,223.0,75,2025-11-10,5.0,0.55,2.75
Queens,Astoria,199.0,261,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,206.0,65,2025-11-10,0.0,0.0,0.0
Brooklyn,Sheepshead Bay,134.0,342,2025-11-10,0.0,0.0,0.0
Brooklyn,Bergen Beach,297.0,241,2025-11-10,5.0,0.6,3.0
Brooklyn,Crown Heights,104.0,133,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,45.0,51,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,119.0,149,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,100.0,166,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,139.0,343,2025-11-10,0.0,0.0,0.0
Brooklyn,Brighton Beach,46.0,268,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,55.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,149.0,347,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,115.0,265,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,159.0,278,2025-11-10,1.0,0.72,0.72
Brooklyn,Brownsville,229.0,365,2025-11-10,0.0,0.0,0.0
Queens,Maspeth,160.0,229,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,55.0,365,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,185.0,325,2025-11-10,0.0,0.0,0.0
Queens,Maspeth,157.0,323,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,43.0,30,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,40.0,30,2025-11-10,3.0,0.32,0.96
Queens,Sunnyside,40.0,50,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,85.0,362,2025-11-10,3.0,0.83,2.4899999999999998
Brooklyn,Williamsburg,102.0,237,2025-11-10,0.0,0.0,0.0
Queens,Rego Park,104.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,150.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,95.0,303,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,83.0,123,2025-11-10,2.0,0.76,1.52
Brooklyn,Bedford-Stuyvesant,78.0,154,2025-11-10,4.0,0.45,1.8
Brooklyn,Canarsie,252.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,140.0,59,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,149.0,286,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,156.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,171.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,325.0,317,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,222.0,150,2025-11-10,0.0,0.0,0.0
Queens,Forest Hills,188.0,341,2025-11-10,0.0,0.0,0.0
Queens,Astoria,125.0,359,2025-11-10,0.0,0.0,0.0
Queens,Jamaica Estates,50.0,336,2025-11-10,0.0,0.0,0.0
Queens,Jamaica Estates,50.0,284,2025-11-10,2.0,0.89,1.78
Queens,Jamaica Estates,50.0,357,2025-11-10,0.0,0.0,0.0
Manhattan,Greenwich Village,795.0,273,2025-11-10,0.0,0.0,0.0
Staten Island,Tottenville,110.0,272,2025-11-10,0.0,0.0,0.0
Bronx,Soundview,81.0,334,2025-11-10,0.0,0.0,0.0
Queens,St. Albans,215.0,355,2025-11-10,5.0,0.41,2.05
Brooklyn,Greenpoint,245.0,329,2025-11-10,5.0,0.85,4.25
Brooklyn,Greenpoint,349.0,336,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,134.0,333,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,229.0,243,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,162.0,270,2025-11-10,0.0,0.0,0.0
Queens,Ditmars Steinway,160.0,147,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,122.0,345,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,92.0,338,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,258.0,232,2025-11-10,0.0,0.0,0.0
Bronx,Woodlawn,82.0,351,2025-11-10,0.0,0.0,0.0
Queens,Kew Gardens,49.0,274,2025-11-10,0.0,0.0,0.0
Queens,Richmond Hill,124.0,358,2025-11-10,1.0,0.49,0.49
Manhattan,Hell's Kitchen,280.0,185,2025-11-10,0.0,0.0,0.0
Bronx,Concourse,162.0,365,2025-11-10,1.0,0.76,0.76
Queens,Long Island City,120.0,51,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,133.0,111,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,200.0,335,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatlands,94.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,233.0,365,2025-11-10,0.0,0.0,0.0
Queens,Jamaica,46.0,260,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,228.0,31,2025-11-10,1.0,0.57,0.57
Manhattan,Chelsea,119.0,335,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,207.0,360,2025-11-10,1.0,0.74,0.74
Bronx,Claremont Village,44.0,334,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,83.0,87,2025-11-10,0.0,0.0,0.0
Queens,Jackson Heights,100.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,88.0,212,2025-11-10,0.0,0.0,0.0
Bronx,Edenwald,52.0,249,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,215.0,364,2025-11-10,1.0,0.39,0.39
Brooklyn,Cypress Hills,130.0,304,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,150.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,390.0,330,2025-11-10,1.0,0.46,0.46
Queens,Jamaica Estates,63.0,341,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,149.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,327.0,364,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,332.0,337,2025-11-10,0.0,0.0,0.0
Queens,Sunnyside,150.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,88.0,112,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,100.0,324,2025-11-10,0.0,0.0,0.0
Staten Island,Tompkinsville,130.0,365,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,42.0,60,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,122.0,111,2025-11-10,1.0,0.36,0.36
Queens,Ridgewood,117.0,365,2025-11-10,1.0,0.82,0.82
Manhattan,Lower East Side,208.0,284,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,970.0,365,2025-11-10,0.0,0.0,0.0
Bronx,Wakefield,168.0,349,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,294.0,230,2025-11-10,1.0,0.48,0.48
Manhattan,Upper West Side,436.0,72,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,150.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,1846.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,80.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,174.0,305,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,224.0,290,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,208.0,300,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,101.0,334,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,246.0,286,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,50.0,98,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,580.0,274,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,42.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,54.0,87,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,103.0,95,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,115.0,326,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,225.0,326,2025-11-10,3.0,0.72,2.16
Brooklyn,Bushwick,113.0,157,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,128.0,269,2025-11-10,0.0,0.0,0.0
Bronx,Belmont,121.0,365,2025-11-10,0.0,0.0,0.0
Queens,Woodside,66.0,354,2025-11-10,0.0,0.0,0.0
Queens,Rockaway Beach,143.0,365,2025-11-10,0.0,0.0,0.0
Staten Island,Eltingville,176.0,349,2025-11-10,1.0,0.79,0.79
Manhattan,Chinatown,284.0,106,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,180.0,284,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,66.0,270,2025-11-10,4.0,0.84,3.36
Brooklyn,Bedford-Stuyvesant,242.0,83,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,251.0,68,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,222.0,358,2025-11-10,0.0,0.0,0.0
Queens,Far Rockaway,50.0,362,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,225.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,142.0,325,2025-11-10,0.0,0.0,0.0
Queens,Howard Beach,90.0,270,2025-11-10,1.0,0.36,0.36
Brooklyn,Bedford-Stuyvesant,168.0,334,2025-11-10,0.0,0.0,0.0
Queens,Bayside,89.0,218,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,95.0,93,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,444.0,179,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,251.0,82,2025-11-10,0.0,0.0,0.0
Bronx,Mount Hope,40.0,345,2025-11-10,0.0,0.0,0.0
Queens,Jackson Heights,65.0,334,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,125.0,311,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,113.0,284,2025-11-10,5.0,0.84,4.2
Manhattan,Morningside Heights,74.0,357,2025-11-10,0.0,0.0,0.0
Brooklyn,Bergen Beach,203.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,251.0,78,2025-11-10,0.0,0.0,0.0
Bronx,Fordham,80.0,364,2025-11-10,0.0,0.0,0.0
Queens,Woodside,43.0,30,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,358.0,336,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,251.0,331,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,350.0,358,2025-11-10,0.0,0.0,0.0
Queens,Arverne,70.0,286,2025-11-10,0.0,0.0,0.0
Manhattan,Washington Heights,154.0,176,2025-11-10,0.0,0.0,0.0
Queens,Far Rockaway,447.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,382.0,124,2025-11-10,0.0,0.0,0.0
Bronx,Mount Hope,178.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,251.0,334,2025-11-10,0.0,0.0,0.0
Queens,Jamaica,177.0,91,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,143.0,83,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,242.0,74,2025-11-10,0.0,0.0,0.0
Queens,Queens Village,60.0,324,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,99.0,261,2025-11-10,0.0,0.0,0.0
Bronx,Mott Haven,151.0,238,2025-11-10,5.0,0.42,2.1
Manhattan,Nolita,630.0,358,2025-11-10,0.0,0.0,0.0
Staten Island,Randall Manor,75.0,365,2025-11-10,0.0,0.0,0.0
Queens,Astoria,620.0,89,2025-11-10,0.0,0.0,0.0
Staten Island,West Brighton,75.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Kensington,170.0,334,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,55.0,363,2025-11-10,1.0,0.74,0.74
Brooklyn,Fort Greene,138.0,270,2025-11-10,0.0,0.0,0.0
Manhattan,Lower East Side,242.0,214,2025-11-10,0.0,0.0,0.0
Bronx,Pelham Gardens,135.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,255.0,139,2025-11-10,1.0,0.74,0.74
Queens,Rosedale,135.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,136.0,214,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,108.0,365,2025-11-10,5.0,0.31,1.55
Queens,Astoria,110.0,304,2025-11-10,0.0,0.0,0.0
Queens,Astoria,360.0,321,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,392.0,133,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,216.0,341,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,320.0,138,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,329.0,337,2025-11-10,4.0,0.43,1.72
Queens,Glendale,118.0,32,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,195.0,273,2025-11-10,0.0,0.0,0.0
Brooklyn,Sheepshead Bay,213.0,208,2025-11-10,0.0,0.0,0.0
Brooklyn,Greenpoint,394.0,275,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,99.0,365,2025-11-10,0.0,0.0,0.0
Staten Island,Randall Manor,120.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,290.0,65,2025-11-10,0.0,0.0,0.0
Brooklyn,Fort Hamilton,59.0,326,2025-11-10,2.0,0.6,1.2
Brooklyn,Canarsie,150.0,88,2025-11-10,3.0,0.55,1.6500000000000001
Manhattan,Midtown,400.0,5,2025-11-10,0.0,0.0,0.0
Brooklyn,Park Slope,135.0,146,2025-11-10,5.0,0.85,4.25
Queens,Woodhaven,250.0,166,2025-11-10,0.0,0.0,0.0
Queens,Cambria Heights,152.0,339,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,245.0,298,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,310.0,242,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,324.0,176,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,264.0,306,2025-11-10,1.0,0.52,0.52
Bronx,Kingsbridge,87.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Flatiron District,340.0,260,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,287.0,97,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,425.0,180,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,129.0,177,2025-11-10,0.0,0.0,0.0
Bronx,Longwood,200.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,East Flatbush,113.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,Carroll Gardens,437.0,237,2025-11-10,0.0,0.0,0.0
Brooklyn,Windsor Terrace,315.0,289,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,192.0,215,2025-11-10,0.0,0.0,0.0
Brooklyn,Cypress Hills,65.0,329,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,799.0,341,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,198.0,37,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,333.0,107,2025-11-10,0.0,0.0,0.0
Manhattan,Kips Bay,306.0,94,2025-11-10,3.0,0.86,2.58
Manhattan,East Harlem,207.0,307,2025-11-10,1.0,0.58,0.58
Brooklyn,Bay Ridge,110.0,47,2025-11-10,0.0,0.0,0.0
Manhattan,East Village,433.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,320.0,363,2025-11-10,2.0,0.88,1.76
Manhattan,Midtown,320.0,88,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,320.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,209.0,301,2025-11-10,0.0,0.0,0.0
Brooklyn,Bushwick,44.0,339,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,220.0,268,2025-11-10,2.0,0.74,1.48
Manhattan,East Harlem,221.0,277,2025-11-10,0.0,0.0,0.0
Manhattan,East Harlem,264.0,193,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,155.0,333,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,394.0,347,2025-11-10,5.0,0.8,4.0
Queens,Flushing,553.0,214,2025-11-10,0.0,0.0,0.0
Queens,Ozone Park,109.0,137,2025-11-10,3.0,0.36,1.08
Manhattan,East Harlem,84.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,170.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,252.0,9,2025-11-10,3.0,0.65,1.9500000000000002
Manhattan,Upper East Side,268.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Chinatown,292.0,69,2025-11-10,2.0,0.39,0.78
Manhattan,Two Bridges,135.0,135,2025-11-10,0.0,0.0,0.0
Brooklyn,Sunset Park,300.0,129,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,327.0,356,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,191.0,59,2025-11-10,0.0,0.0,0.0
Bronx,Wakefield,72.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,150.0,53,2025-11-10,0.0,0.0,0.0
Queens,East Elmhurst,3000.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Harlem,263.0,177,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,149.0,33,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,184.0,353,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,525.0,216,2025-11-10,0.0,0.0,0.0
Queens,Long Island City,339.0,94,2025-11-10,0.0,0.0,0.0
Queens,East Elmhurst,500.0,363,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,117.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,445.0,346,2025-11-10,0.0,0.0,0.0
Brooklyn,Prospect-Lefferts Gardens,104.0,270,2025-11-10,1.0,0.48,0.48
Brooklyn,Prospect-Lefferts Gardens,46.0,365,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,67.0,360,2025-11-10,0.0,0.0,0.0
Manhattan,Financial District,553.0,272,2025-11-10,0.0,0.0,0.0
Brooklyn,Bay Ridge,226.0,50,2025-11-10,0.0,0.0,0.0
Brooklyn,Clinton Hill,175.0,322,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,139.0,319,2025-11-10,0.0,0.0,0.0
Queens,East Elmhurst,319.0,361,2025-11-10,5.0,0.67,3.35
Manhattan,West Village,194.0,62,2025-11-10,0.0,0.0,0.0
Queens,Elmhurst,64.0,346,2025-11-10,4.0,0.74,2.96
Queens,East Elmhurst,147.0,155,2025-11-10,2.0,0.32,0.64
Queens,Breezy Point,180.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Williamsburg,350.0,69,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,130.0,294,2025-11-10,0.0,0.0,0.0
Queens,Astoria,159.0,226,2025-11-10,2.0,0.62,1.24
Queens,Arverne,99.0,102,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,237.0,334,2025-11-10,0.0,0.0,0.0
Brooklyn,East New York,186.0,118,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,600.0,89,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,118.0,270,2025-11-10,0.0,0.0,0.0
Brooklyn,Crown Heights,130.0,212,2025-11-10,0.0,0.0,0.0
Brooklyn,Bedford-Stuyvesant,110.0,211,2025-11-10,5.0,0.64,3.2
Brooklyn,Williamsburg,150.0,365,2025-11-10,1.0,0.35,0.35
Bronx,Van Nest,122.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,45.0,60,2025-11-10,0.0,0.0,0.0
Queens,Flushing,110.0,188,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,51.0,57,2025-11-10,0.0,0.0,0.0
Manhattan,Chelsea,376.0,51,2025-11-10,0.0,0.0,0.0
Manhattan,Inwood,55.0,30,2025-11-10,0.0,0.0,0.0
Manhattan,West Village,566.0,267,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,135.0,362,2025-11-10,3.0,0.6,1.7999999999999998
Brooklyn,Carroll Gardens,160.0,107,2025-11-10,0.0,0.0,0.0
Queens,Ridgewood,151.0,178,2025-11-10,0.0,0.0,0.0
Brooklyn,Canarsie,70.0,364,2025-11-10,0.0,0.0,0.0
Brooklyn,Brownsville,132.0,268,2025-11-10,0.0,0.0,0.0
Brooklyn,South Slope,154.0,148,2025-11-10,0.0,0.0,0.0
Manhattan,Hell's Kitchen,320.0,365,2025-11-10,0.0,0.0,0.0
Manhattan,Upper West Side,451.0,77,2025-11-10,0.0,0.0,0.0
Queens,Flushing,40.0,348,2025-11-10,0.0,0.0,0.0
Manhattan,Upper East Side,137.0,260,2025-11-10,0.0,0.0,0.0
Brooklyn,DUMBO,340.0,307,2025-11-10,0.0,0.0,0.0
Brooklyn,Flatbush,81.0,365,2025-11-10,0.0,0.0,0.0
Queens,Glendale,375.0,365,2025-11-10,0.0,0.0,0.0
Queens,Glendale,345.0,365,2025-11-10,0.0,0.0,0.0
Bronx,Allerton,72.0,365,2025-11-10,0.0,0.0,0.0
Bronx,Longwood,40.0,0,2025-11-10,0.0,0.0,0.0
Manhattan,Midtown,360.0,128,2025-11-10,0.0,0.0,0.0
